FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC,PREAM_LEN,CIR_PC1,CIR_PC2,CIR_PC3,CIR_PC4,CIR_PC5,CIR_PC6,CIR_PC7,CIR_PC8,RANGE
743.0,17176.0,5277.0,16594.0,1946.0,385.0,1024.0,45.37040809901076,38.303705632113655,-23.268143037748477,12.185001826336842,-0.0398321633555529,7.596839676678969,-16.750656878286843,-14.809452326232254,1.13
747.0,17436.0,17437.0,13695.0,3929.0,274.0,1024.0,79.63960685915903,22.12655535700468,26.875038949764328,-17.184358138722043,-27.513371789157723,-1.4567091755087436,-11.071328688301968,-6.179386140705572,0.62
745.0,14780.0,16950.0,11222.0,2722.0,267.0,1024.0,59.47118628855896,38.31459759896592,-16.616518364635578,22.00692153975411,-44.29957004226063,32.71179359114527,-2.7868425530283734,-0.2817477730537779,1.19
750.0,2150.0,13076.0,22378.0,1208.0,459.0,1024.0,22.204737076829197,-42.421944726469576,-26.7180210981542,-33.542278968497264,25.70432048997832,17.3493553047474,4.379337764883005,9.149805772802386,1.56
745.0,7542.0,16997.0,5800.0,1608.0,353.0,1024.0,-7.531176642707077,37.95796857655176,-20.610122269827706,5.162919480577654,13.77361665123925,-3.1491528006371894,2.443524038837296,4.31640894748941,4.93
745.0,10646.0,18720.0,11844.0,2273.0,272.0,1024.0,54.83731401928107,46.36052591987738,-45.7370657182539,18.449570822373623,16.45611320870046,6.324362828739939,3.085205106965322,6.155734321387868,1.07
751.0,14199.0,12285.0,16790.0,1672.0,407.0,1024.0,17.299319548470734,-45.978966026368376,-31.38315173820559,-11.918325759591372,-4.516227962255437,4.411398233623569,13.038373968806916,20.662711234413884,5.03
749.0,13830.0,4031.0,8952.0,1304.0,293.0,1024.0,36.75753422757472,-42.03343209900614,-5.236931339451744,15.7076319284034,-11.79240530563786,7.404550400093233,6.805441991777466,-11.78529120937099,1.39
747.0,11167.0,17359.0,9942.0,1460.0,1024.0,1024.0,-28.61673170718924,3.515808530861036,10.709765615393726,-5.604578347164127,-5.152731463904047,1.9850130377207664,3.048418105050552,-0.5010393065557089,5.91
746.0,11478.0,11064.0,10940.0,800.0,394.0,1024.0,23.251042692902825,29.063130027570367,12.527324285070872,-1.7927841533978746,-9.954065652600448,-8.920189199895896,4.187840989594291,3.332215105284011,1.83
747.0,7957.0,20157.0,10778.0,844.0,392.0,1024.0,25.365207162083045,23.618699698221025,13.148283577518685,-18.090454173251725,-18.622713295789342,7.718118757856501,2.2964752378412854,-8.4924449577283,2.77
751.0,9647.0,18094.0,27526.0,1883.0,600.0,1024.0,0.2272604988598509,-39.564548457896045,-32.671559034998985,-22.614005059547985,0.1093336954378789,6.708574798378195,17.421640039186734,16.933554571169946,5.46
744.0,3948.0,16789.0,7561.0,1285.0,289.0,1024.0,17.80435247193169,31.38236172874223,-22.47781179551121,19.95766773390562,20.717821733050105,-6.031295633421818,21.898425869875084,-25.302069228176503,1.97
749.0,16898.0,17312.0,8073.0,1247.0,260.0,1024.0,45.14920875861156,-12.668510289367935,46.11751909077042,14.287791337271267,29.385373856890013,-16.15381735307639,-16.616415210107213,8.544924972993583,5.35
745.0,6151.0,10110.0,14424.0,952.0,531.0,1024.0,-2.983304669220171,4.96081883004217,-8.357542066797842,-17.80501191326803,16.720225173675136,-0.7567462487135098,2.607580013915733,14.388016064594815,3.24
749.0,16521.0,15898.0,10529.0,675.0,387.0,1024.0,25.62150642343678,-21.410980435380743,14.5418930490085,1.7205436382616923,1.3665691724450493,-10.94999514901265,10.27610178550208,-7.115301070870522,1.34
747.0,13673.0,18563.0,11132.0,2002.0,269.0,1024.0,63.88245541246911,24.982328095615618,54.16111826462193,5.535170743096798,-18.468060482473938,12.28637725275884,6.995770447158804,-29.539011440028816,0.09
744.0,10459.0,13741.0,14152.0,1004.0,362.0,1024.0,24.74650451239432,60.68517861077442,-13.072554242450838,-29.678832288043623,12.258230110778593,-5.763348564428306,5.311912709024544,-3.065288180176341,4.43
750.0,2425.0,10654.0,18003.0,1277.0,400.0,1024.0,17.615610241959935,-40.945668688484254,-27.307344290951274,-36.07185493332161,25.03521434834876,6.40710777715713,-16.701663925530628,-11.70816466961793,1.34
744.0,20060.0,20014.0,13673.0,2725.0,301.0,1024.0,29.821473864588288,105.19388522692527,-17.428890049407148,24.682266996448035,22.756050362683798,-7.275438488805895,9.602965834599384,-0.5694045441395194,0.67
749.0,17460.0,9017.0,18680.0,1072.0,419.0,1024.0,35.90363829619214,-41.14201377915947,-20.46246852192274,-23.73815740260378,17.288172737387672,11.031899288749427,-2.2025231370429523,-2.5294190801466936,3.09
744.0,19050.0,18472.0,11163.0,2035.0,280.0,1024.0,24.975796360215337,83.5521192417074,-44.538774991972815,34.72205447184073,39.83783899917692,-2.8700883712822667,-4.293026267115833,-1.191136758373201,0.57
744.0,16519.0,12805.0,14974.0,1013.0,594.0,1024.0,-4.1500330472236255,24.75525106710425,-7.790692305369052,2.331418713233257,5.432171136599429,-0.4080151641660132,3.4015362424812854,-9.666805087312689,4.92
751.0,7971.0,17396.0,11856.0,919.0,342.0,1024.0,32.37418457271232,-49.305400790053255,-13.768457053300104,11.595436198445864,0.4783430524315455,10.274489471737365,-11.064281154771454,-19.561276848902477,2.27
750.0,10111.0,17223.0,11836.0,1726.0,263.0,1024.0,65.3279305558411,-44.92721629814655,14.204521864110031,21.74016366219701,16.316096827308552,-24.62304794413615,-40.92735971524225,11.845598714324344,1.35
747.0,7668.0,7604.0,9078.0,708.0,492.0,1024.0,0.6999875568349563,3.882804825627525,13.318210025773732,-5.998343434948287,8.992182698831808,12.837453313756145,-12.126547676006414,-2.600054778113402,2.41
744.0,13260.0,6237.0,10082.0,774.0,529.0,1024.0,-10.972433079658025,13.67963903962475,-8.27758375235248,-20.597353251658035,-1.7772385262566954,4.599755936174874,3.2263289859679154,1.1277607501478777,3.11
749.0,4514.0,7518.0,11647.0,889.0,369.0,1024.0,14.40173018892669,-37.7652577565261,-25.013749333158064,-31.280230033934068,6.060909408813705,-14.844191119566617,-10.532751672030347,-7.631992589189707,4.63
745.0,9846.0,17322.0,7291.0,835.0,333.0,1024.0,2.83989322951429,35.051699427283815,-31.65458487440096,8.843940661613674,-1.753916208215716,-12.544979050000943,-0.1192715778717365,3.658169908299967,0.96
747.0,10349.0,17528.0,20231.0,1187.0,636.0,1024.0,7.670556179133253,-4.262637154747546,-3.70323904251719,-17.14943209248458,-1.746375216522419,8.782991401139506,15.14251347722653,4.258572987902227,6.61
751.0,6243.0,7060.0,10399.0,1279.0,313.0,1024.0,15.259651930400882,-51.63085083170005,-45.88782347300494,-29.91141605006384,-1.89115543491549,-2.7864890271593064,0.840061892402291,-16.311893883184478,5.57
745.0,16545.0,16276.0,8670.0,2439.0,264.0,1024.0,34.703529138341416,59.38275959862708,-26.990811852765795,9.019680042700616,-6.148776826311367,9.272795900759354,-10.178851580347208,23.2836173423017,2.0
746.0,10852.0,12072.0,18084.0,895.0,719.0,1024.0,-2.145387792278238,2.254314926870205,-0.84602353079161,-4.5026238631495215,8.475476665286404,6.812781328069512,1.924932610580372,6.453240238182048,1.34
745.0,7198.0,10581.0,16625.0,1594.0,381.0,1024.0,39.13815842157846,8.799931162031543,-11.733209540092323,-20.049979680433,16.497542262273495,14.51325287448943,23.786882682364627,-15.88345828716459,2.37
746.0,4967.0,5162.0,12536.0,1018.0,709.0,1024.0,-15.723481674477748,-15.38680526771093,-4.537348223274159,-14.914675643347106,2.7839288020782385,4.37757631598867,-2.3499947863843973,-7.686948621291697,4.25
746.0,6220.0,7213.0,11811.0,1771.0,356.0,1024.0,37.60417403284157,-0.6870881575305599,-21.053615080917545,5.41762675350614,8.002143197795263,22.78440572537613,10.581426520954947,2.3793000491344944,3.55
750.0,5291.0,10231.0,11359.0,2064.0,287.0,1024.0,49.89457733186663,-55.20139629527065,-20.398535422834847,4.982171602195819,-4.937279303070211,-10.45903506895554,-25.85238425042548,-21.7322372474488,1.55
745.0,12190.0,15179.0,15037.0,1556.0,325.0,1024.0,42.17110387975008,23.39534036455852,-47.95494357424016,1.039255522791786,23.622826834230302,-5.962956255646725,-18.81930057027409,-30.60347029202747,0.43
751.0,11234.0,17887.0,6757.0,678.0,337.0,1024.0,8.486510815766307,-40.4322929114507,-7.4716579939188765,23.095998211852297,-16.384413815281256,7.352534872887721,15.192463789020673,0.0849161900912575,6.35
746.0,10103.0,16496.0,13039.0,703.0,417.0,1024.0,20.219875904643494,15.344757863138394,-21.25136831291808,3.5935116992449823,-9.680767012170898,23.15270481546767,3.970040931299213,17.16612340162031,6.59
748.0,18431.0,20513.0,12172.0,1431.0,315.0,1024.0,63.079741457207625,0.3856055101921747,51.62663738336994,2.6212817572453435,8.55117425367269,-21.231089731801028,9.643217671509513,11.715896675994772,0.4
747.0,9002.0,18782.0,9239.0,769.0,474.0,1024.0,-2.078139499920848,13.588999768150792,16.28370767583268,-21.503133186278195,-10.254373311281768,3.981331470428703,14.349620964619458,-5.3343447471369245,5.89
748.0,18981.0,18231.0,12243.0,2546.0,274.0,1024.0,75.57479939860542,-12.256239893421007,40.16172654342157,7.4146251307707,-0.9362402365865636,-19.772948448756605,21.88638509699761,11.281974598597102,1.39
750.0,10677.0,19579.0,11331.0,881.0,434.0,1024.0,14.74030085557429,-39.54856448980238,-3.77586521306828,20.930815259422925,-5.292906906804309,9.770170019069084,-4.472501836349982,-1.001889768477294,2.86
747.0,6702.0,7640.0,8004.0,1688.0,287.0,1024.0,43.86579194037947,-16.863456391257877,0.5983410116417175,8.336383905740757,-26.18071033094003,-1.7728699285524985,25.33742162495804,16.540201814310773,4.81
748.0,9223.0,16170.0,11775.0,835.0,638.0,1024.0,-9.623505020847446,1.211094236411883,8.643972925500169,-15.22320621404193,-10.652867645522416,-2.5426995446168945,7.232023205195375,-4.98905904718976,3.75
746.0,9263.0,8559.0,18260.0,2220.0,358.0,1024.0,58.57974549782225,-5.322957513756209,-24.23073523889832,-25.21650093967978,-5.487427677276655,-12.20225670404827,20.8876825683307,4.594556971839426,1.68
751.0,17670.0,17636.0,10452.0,1840.0,265.0,1024.0,51.94494362616726,-57.16070863476247,-5.936596552572884,46.51426165314514,-23.43137581565133,-5.055762664797811,-8.022587791664366,-10.248267358216577,0.24
744.0,10138.0,17178.0,7532.0,798.0,341.0,1024.0,6.736099446777541,40.92975709042667,-10.886810623956364,12.66810178112846,-1.4269940475957243,-14.559416612946444,4.4658907724631245,2.1221948216110063,4.3
748.0,13345.0,16304.0,14211.0,2104.0,311.0,1024.0,63.354783938133785,-8.980503810548274,13.30092327909003,-18.65828474839345,-7.478118270840823,24.85407348452389,39.460300525824735,-19.438801657037526,1.38
748.0,15507.0,12181.0,10512.0,1585.0,280.0,1024.0,60.57294170478532,-10.814243411710208,17.057055778284813,-0.5694019801720706,-21.815004030139168,-3.238396741647787,-0.6102441719007146,-31.646810372860045,1.09
747.0,4028.0,17198.0,12065.0,769.0,486.0,1024.0,11.017097718203058,4.539504162447236,10.0577324640892,5.309973485454706,-18.61832374895728,-0.2174505762629341,-19.411005741343253,12.680122222146224,6.14
746.0,17120.0,17275.0,12143.0,3027.0,282.0,1024.0,68.57042690697105,41.26269167291999,-7.151846947566181,-18.008516097805956,-19.08825775247716,15.986863273354396,-8.379220670419455,-2.208101438275087,0.89
743.0,12499.0,10717.0,9445.0,896.0,522.0,1024.0,-6.178409680393721,19.186797595311813,-0.2347289876065484,10.335250883759944,1.3352138476359054,0.0524515203094679,15.814160565492292,-7.334715223956749,3.43
747.0,12207.0,18250.0,8958.0,1154.0,299.0,1024.0,38.65657259880759,20.702223174930904,40.20425164348185,-22.58033407240753,-8.719873612600951,-16.284301164164592,2.1638021041905358,-9.481755120397624,2.41
748.0,18329.0,17722.0,10192.0,1600.0,270.0,1024.0,62.46462221372544,-7.2254636392441665,37.658878249205856,-8.722433664556984,9.146413966524635,-18.926038673277567,31.77756245415369,18.47851485020409,1.25
748.0,15213.0,17671.0,10302.0,1333.0,273.0,1024.0,59.04287278128843,-5.990193455883933,36.58217149135849,-0.4815468386435993,-8.957229975909666,-18.02305300374121,27.79990623539727,-12.415737922515232,1.27
743.0,6933.0,10831.0,11171.0,1217.0,316.0,1024.0,37.52580594239429,41.26352119555479,-7.19014155630977,5.689736479835629,9.032219167486332,-6.805586864669667,4.653549522841598,24.722533151709527,4.17
749.0,18306.0,17487.0,12534.0,2982.0,270.0,1024.0,77.62803063356809,-43.170775837022646,11.377025035521775,8.653156541414749,19.43490852388933,-5.613365149679344,1.4510141994796513,7.198597246765596,2.19
745.0,3463.0,12530.0,14963.0,1674.0,436.0,1024.0,24.594641724448557,20.213403836978976,-9.594308261925075,-21.92852863789258,18.78453695293874,-0.9214323632961512,12.247385446045786,8.300952146492392,3.0
749.0,6818.0,18345.0,7572.0,887.0,329.0,1024.0,23.21313016125392,-25.980833143222,14.549495022754003,4.621394305001162,23.74758961970036,5.448077561492643,-12.071477210025073,-6.426049245863736,4.72
743.0,3542.0,2209.0,10326.0,1028.0,302.0,1024.0,24.525692969785897,63.64027457715741,22.668213632283614,-7.628702601169319,-8.14114182054606,25.400230134048314,-31.037529484275463,14.49602213261762,1.37
751.0,17345.0,18759.0,10207.0,1913.0,273.0,1024.0,53.91699443130784,-58.92423287082498,-13.605015107624636,32.24021672314681,-13.60170102457126,3.610538805392252,-9.031971901460365,-5.355945463909318,0.57
748.0,16403.0,19770.0,17900.0,1357.0,404.0,1024.0,47.29811362383543,-17.717972945917936,17.083533176227377,-21.480701411607637,18.761568361526464,-13.970133976871551,15.46362257233472,13.090821611880717,2.08
747.0,13919.0,14778.0,15581.0,1822.0,325.0,1024.0,74.68370413755413,-22.30103616369629,12.60540667891734,8.063956111528766,-5.08807651310796,-9.506444513576158,-3.896306865984721,-5.642061123765381,1.36
746.0,9548.0,17749.0,13306.0,1678.0,379.0,1024.0,19.03271440560085,14.0426871247983,-39.839930479166064,-28.365646813241074,-9.77176214066724,21.10042668052838,2.149033674345784,20.427258238956085,2.34
747.0,3645.0,4425.0,9085.0,768.0,313.0,1024.0,31.00304675620598,-36.80673874708511,-19.627741425410083,-6.466312820112618,-18.917472074315707,-10.94530414370161,8.796020199297573,12.53834313622071,2.32
743.0,17187.0,16704.0,9449.0,1519.0,291.0,1024.0,17.447382610216476,28.5347298189309,-35.86377867486897,21.51989106531884,26.039930434889506,-18.72138435164427,38.3392256917344,-3.889395972257568,2.64
751.0,17257.0,5792.0,9900.0,1541.0,267.0,1024.0,24.803850284499763,-58.037704873908005,-45.59576487284366,-14.610058478231444,-18.50971681974249,-12.560078738400266,-11.096603143785432,-19.876948453583577,1.09
746.0,6311.0,12655.0,18446.0,1944.0,425.0,1024.0,40.721681694506806,9.049557964092983,-22.624105644209884,-16.222384267816476,4.728307909057148,21.681848744179025,-24.997977226941423,5.468013755676867,2.3
747.0,11415.0,14243.0,13957.0,2664.0,333.0,1024.0,56.86814975477992,-18.63456113451186,-7.6380549183021875,-30.123801972298686,-17.86481641764706,-7.144392887033841,-5.663964225779552,-27.857279350993128,3.5
750.0,10197.0,16542.0,5942.0,1095.0,963.0,1024.0,-38.983856570350056,-15.906031955080003,4.225300286243355,10.216222300169354,-7.633020899735376,1.519069760048532,2.0751246027307664,-1.4594573790682943,6.03
745.0,4877.0,7608.0,1930.0,1194.0,1024.0,1024.0,-49.5203076806669,4.1893404468650415,6.223450605897578,2.799318594949845,-3.951119984203829,-0.3525948419259133,-1.788633264388588,-0.8938672846046201,6.39
744.0,8041.0,7880.0,11048.0,1735.0,406.0,1024.0,14.333317718147748,33.73697402526125,-9.094281917005588,-7.046104734203318,-0.1034422324309868,-3.7766591951820834,3.3361862690881123,9.005647492689217,4.84
748.0,16863.0,15347.0,9825.0,876.0,304.0,1024.0,43.85521845320419,-9.451776446682777,38.61817371539384,5.316548011602058,3.588544954947937,-38.13897883049314,8.106539291430023,11.61121110724434,1.7
751.0,17453.0,19140.0,11190.0,1546.0,286.0,1024.0,45.438750349994685,-54.860287365028015,-18.80533576112084,18.82100202233403,-11.147781132800151,12.579758350188404,19.42435351545497,27.1632622912886,1.67
746.0,17510.0,19077.0,9231.0,1981.0,288.0,1024.0,23.166501275016127,66.55265753729972,-0.1941045111568727,-23.684694579922684,-29.560481617417008,23.61909746626885,-17.3409852141761,14.920888146562474,2.95
749.0,12777.0,6306.0,9867.0,921.0,343.0,1024.0,27.3774622297415,-45.65371434820187,-12.345341212742776,8.889943278899214,-6.304199073493629,-13.456590929905907,-13.861109800531908,7.964691300041032,1.3
746.0,17904.0,15918.0,14358.0,3068.0,281.0,1024.0,79.58696381993713,53.95091941389142,38.32197725450053,7.209170338837241,-13.956206244631124,-18.19966124694734,-1.4153916446830148,22.25714907015248,0.98
746.0,6653.0,17723.0,12868.0,1131.0,914.0,1024.0,-21.789153811994403,11.871840708722814,6.261968370214027,-2.3636835439721007,-3.976612471781397,2.071530175476612,-3.247684371432493,-5.699889534761365,5.36
747.0,13091.0,16349.0,29570.0,1751.0,565.0,1024.0,24.85691566002096,-12.96905842904896,-15.613601891987235,-38.23883353365233,-2.6122133408967576,-8.630214535650254,-3.5508503077184117,1.9940231810795128,2.12
747.0,97.0,20456.0,15250.0,953.0,646.0,1024.0,-1.0752219030448216,19.629265920777424,9.94658488980574,-13.022866008590311,-6.6963157176778045,-10.618961269626702,-2.329323171454507,8.86554072000639,3.65
743.0,12328.0,17177.0,5634.0,834.0,324.0,1024.0,-29.15250200896605,38.68684097041988,-24.531688891013975,17.692657038554344,11.859738705279671,-10.524316460573145,6.820462508127601,-10.571821103724831,6.08
750.0,10778.0,17807.0,10179.0,973.0,291.0,1024.0,45.27819911423613,-44.49235163923567,6.645795934950373,37.387012463208166,-5.725416162439204,17.369835984926596,-1.6658834184827709,-15.95251227982716,1.69
745.0,15015.0,13449.0,11727.0,1102.0,466.0,1024.0,11.223171858598992,28.41071140225682,0.1538636790085059,14.659415732504344,-7.6248953401601725,15.416205333207262,7.192023366028253,6.221754178510056,4.54
747.0,1717.0,9933.0,10958.0,771.0,546.0,1024.0,-7.534772211266857,-20.526129089643007,-2.617287917669038,-9.34699069342378,-5.344129851080418,-6.523770884728308,2.5825439791876352,2.712362949768393,3.03
748.0,11631.0,12280.0,10865.0,1888.0,300.0,1024.0,58.49071763957127,-16.7221641152424,32.228806570630795,10.825690801177531,-0.0175118008894033,-7.989819168741583,5.0112282070228416,-20.09633885894767,1.4
748.0,14945.0,20146.0,9889.0,981.0,420.0,1024.0,18.653468453300277,1.9510011590902736,32.40013105076884,-8.521453561613207,10.00605404117768,1.1230841013151385,6.787307783702013,-5.474044080595194,5.45
750.0,16903.0,19921.0,18434.0,1999.0,361.0,1024.0,49.597561053042114,-59.66678801485229,-26.143263153421163,4.644556212909466,4.071785624736809,25.623363748999115,-4.482817031852921,-34.5692326199297,0.99
751.0,4516.0,18352.0,10296.0,830.0,326.0,1024.0,30.8981700826393,-52.75791268919164,-20.10146868070324,14.265243283752726,-15.90288283692318,-7.5068742820860015,-0.3112250803149413,-2.1050668561096746,2.31
746.0,13308.0,16519.0,6001.0,1679.0,294.0,1024.0,7.141266983187816,45.22054594449701,6.215925119877594,-33.10573098285828,-17.266319215295987,2.525834769227789,11.042486966495488,1.143487068182871,3.1
749.0,13343.0,19102.0,9375.0,795.0,378.0,1024.0,20.66614584433716,-28.03126335934016,14.157841660912553,10.431066520595287,22.74261110335845,10.29221150845813,-11.355180352206586,-4.034848001023538,2.61
750.0,4946.0,17205.0,8972.0,1190.0,306.0,1024.0,30.15789295354672,-32.18073450103204,2.3308482777607558,-11.012323271337392,35.86073425200734,17.429401558677483,-5.024638609515546,4.802500221985093,4.08
743.0,4891.0,13508.0,11421.0,1451.0,298.0,1024.0,47.02139768492584,35.048042622125266,1.2789197179525378,11.897547746592304,-8.580418830469217,-22.64851428026483,24.22030300434129,-7.373793284706665,1.53
750.0,17899.0,7292.0,17374.0,1795.0,388.0,1024.0,28.09033122089821,-52.6847242315086,-38.35207773721512,-14.265763464273196,-9.6465473116227,1.4543690016194186,13.509070345372692,8.013142394460749,1.95
745.0,15137.0,17115.0,10765.0,1477.0,270.0,1024.0,48.79314448759756,69.16849844358504,21.734063524900947,-0.6827999267889382,-25.40076631869418,13.886131717856252,-7.094883263613498,18.66755685475249,0.83
751.0,55.0,13770.0,7800.0,916.0,301.0,1024.0,28.900371878149567,-35.92777761155652,4.482055823314114,20.466890583617584,1.4978854799470946,20.61771191733959,-4.482791156989374,-7.485259914520139,1.24
750.0,10000.0,15268.0,14831.0,1582.0,388.0,1024.0,29.079906483389603,-38.13356173269488,-8.459863746157996,-11.043850181043284,22.18807723642265,-0.8055566220018683,-7.503602816007098,20.803347529765382,3.54
746.0,16892.0,6455.0,12349.0,2381.0,298.0,1024.0,51.94976706936415,35.48682275065083,-13.623202546297458,-19.35794296418552,1.408831434558877,-12.720824741510954,9.200235403881248,-12.922327588591155,1.86
748.0,10976.0,2873.0,9605.0,1162.0,313.0,1024.0,36.059150907144655,-32.117552446905336,-11.25610941766616,-2.793443977846599,-10.38637068295941,12.729453451440904,33.03647452985179,16.456180731211983,2.01
747.0,10515.0,17920.0,8455.0,915.0,334.0,1024.0,17.401663609427413,17.458253235306728,0.9363531285785937,-34.771767966253826,-22.185789002075904,-4.526879610792194,-9.651283759814849,-2.649690191694837,4.43
751.0,16515.0,19253.0,10328.0,1399.0,277.0,1024.0,46.48011683904058,-56.8294086550437,-12.71974600362069,41.240863050199465,-28.14207333252125,4.30889084079091,22.48880260554168,10.857597322723572,1.39
748.0,3037.0,17581.0,12581.0,1544.0,342.0,1024.0,48.77561956144015,11.470255803929406,17.707663011055253,-34.016353819712485,-7.418826601928068,0.9107464278800798,8.187332205531415,-12.602834593467374,3.1
750.0,8638.0,16886.0,8994.0,1220.0,311.0,1024.0,41.9694174921327,-30.27453428577077,24.453418522414037,24.2683473364993,9.51657969598845,-4.625378152925615,8.887750202563723,13.00664013018229,1.98
751.0,9436.0,9221.0,8528.0,1040.0,331.0,1024.0,9.75480623101376,-42.425465615123095,-29.911859083931944,-18.61671348293441,7.432571577052154,13.761305807413752,-1.1364076538275485,-0.0467440105313862,4.07
750.0,18114.0,18476.0,13487.0,2094.0,293.0,1024.0,63.19467739584841,-58.1202439212535,-16.375775397452465,7.255895882719734,4.6987979975180325,-4.55271808711847,-11.433400329313685,-2.871736862347697,1.92
743.0,15514.0,14095.0,18631.0,731.0,459.0,1024.0,27.033407508338183,27.99533945155556,-17.66727068136267,-1.474152963915189,18.225700373589294,-3.3280312909634606,7.210845054666657,-5.538060655515693,5.15
745.0,11116.0,19643.0,9194.0,737.0,333.0,1024.0,1.6573590722576033,74.73451586711435,-19.0540905015478,8.09515280977416,-0.7526135820062805,0.4068850789019429,-3.784496812325876,5.152719811156829,4.36
749.0,7056.0,17044.0,9400.0,1581.0,269.0,1024.0,52.30434108204156,-14.5925954103818,39.32467338502909,12.217477227650948,1.4822923185524108,-25.940583490420863,32.522243845810394,20.03985571752086,2.06
746.0,11711.0,17954.0,10971.0,2012.0,264.0,1024.0,63.092539632801234,44.73834170525553,38.42337801964268,6.300565774383851,-15.452625840384677,28.00323061842269,-15.183733915422213,4.460893183704611,1.11
750.0,13004.0,17176.0,7146.0,1864.0,259.0,1024.0,41.548335744305305,-50.36731698032352,-6.924916225432192,31.94711468284136,-14.216490498511952,8.693641092081192,9.605816045921031,1.8808941951820493,2.11
751.0,4095.0,19299.0,12459.0,1949.0,334.0,1024.0,37.59583358143651,-54.12001812082664,-28.795658976385493,1.7362702631723776,-4.25584649801596,12.605195537478982,15.857838332008065,11.938434128416516,3.4
743.0,1028.0,7941.0,8845.0,1394.0,267.0,1024.0,41.67479818484857,54.84791982662192,-1.990127791253868,-9.01323473790066,-10.235141631092338,18.56370096111649,-6.426511936979845,4.3631138568499805,6.53
745.0,7996.0,19083.0,9570.0,1602.0,282.0,1024.0,29.017426660914133,68.09528877085717,-28.28798567402321,7.276876780374855,8.681962464554548,12.735315483253451,11.167543507767546,-6.453970710192213,1.85
744.0,13728.0,18240.0,20474.0,1491.0,405.0,1024.0,42.92440497979103,9.934120229645853,-44.41964439940404,-0.2581574519630324,18.020611919942887,-10.360867940023851,-5.626337451202733,14.933740423458186,1.49
746.0,9216.0,19500.0,13148.0,1763.0,294.0,1024.0,60.50748123100295,58.56379757559296,-7.988297635671826,1.0081764059723892,-24.93956720768701,3.8685317896126494,17.85293608385003,32.9670431249605,0.98
749.0,4832.0,5728.0,7677.0,934.0,458.0,1024.0,-4.920745286162381,-30.98825839724297,-5.625885955901856,2.68974098955312,-6.706398321028184,-18.248417785810844,-16.42604260378286,-4.535549776473848,4.91
745.0,6579.0,14842.0,15900.0,777.0,600.0,1024.0,9.7246568259643,1.1686402676021952,-1.0065811072541515,3.45574739853483,-8.659983650671897,-2.7605679867642685,3.431149485555638,10.59846895512072,1.24
746.0,7177.0,9669.0,8956.0,814.0,434.0,1024.0,10.141281384360544,14.29776188593262,26.182505053051106,0.0918869531196177,5.310878989688586,-7.495094047126049,-4.462355807949054,12.409773259627643,4.73
743.0,9366.0,4197.0,9605.0,1080.0,356.0,1024.0,0.9148853137310642,57.96605023165325,-18.923180528914976,-25.18501693535644,-15.60488751867542,17.949347131350407,-9.204313359575549,10.01440722686859,3.24
748.0,1902.0,3678.0,17120.0,1541.0,469.0,1024.0,2.6114591280534034,-31.40799989951245,-26.29330672360048,-36.47039220716922,12.070756486298755,11.066701614342868,16.278026802263422,20.154612516167475,5.76
749.0,6464.0,16639.0,7529.0,1591.0,281.0,1024.0,35.64100371160731,-13.415420727124946,30.76247169701425,2.5104979179357105,13.357544063034686,-18.302939106195737,24.212026935039017,25.960322541093365,3.14
748.0,17806.0,18790.0,13566.0,1794.0,275.0,1024.0,79.59015195371717,-11.680744922347143,44.7284616515499,24.942387514417383,-13.123809356654824,3.9627200318571423,2.770786102525017,-28.586184666636303,0.41
746.0,3598.0,4424.0,9705.0,2434.0,262.0,1024.0,61.696374317980656,-27.110659646376284,-10.762796510772157,29.291357663876536,-11.70246848684407,14.377910419051624,18.7358944746172,23.14647602162637,4.67
749.0,8799.0,10867.0,13913.0,1190.0,368.0,1024.0,36.487578774405485,-37.36208327921936,-14.901778849975472,-19.700827364829117,6.435602491260195,-4.411759827082862,-12.509410381097496,1.4680311275058462,3.08
750.0,14914.0,18537.0,8213.0,1815.0,269.0,1024.0,46.71139827678961,-46.75034420212874,2.963410248220112,38.03869644294451,-3.956078790768053,19.8887873047514,16.36647937600974,8.228889700592143,2.14
744.0,14848.0,18326.0,9565.0,1049.0,282.0,1024.0,16.717389415102076,62.52482728496764,-47.75506063859589,-3.0514753701895043,-6.692840405896285,18.123513428650707,0.0080548541450246,7.987652125951478,2.33
746.0,12724.0,19959.0,13001.0,976.0,417.0,1024.0,19.10992499138004,30.379221289826173,6.80526282798448,-32.24758007887279,0.4045362703741771,14.473501322835087,-12.050526218290155,13.189604819858518,3.25
743.0,11759.0,18401.0,8153.0,1104.0,361.0,1024.0,-2.1783170870063766,22.124407436952588,-17.18517540229341,21.517247210952927,14.023596386705538,-25.23102738140684,16.777601480878108,-9.905438110072083,4.69
745.0,9634.0,7157.0,11979.0,1602.0,333.0,1024.0,51.93060486793876,11.854472905198564,16.46663104042588,9.74354185696873,18.534496126895636,14.452053249695432,-11.617174904340947,18.78964220667446,5.59
749.0,17329.0,18258.0,9392.0,1237.0,274.0,1024.0,55.06200146025596,-23.1513932121475,36.70285418191856,14.374493674790209,29.79692744198769,-8.786874871568823,-9.438803935711269,10.875760405585469,1.97
