NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC
0.0,4.62,747.0,3642.0,18199.0,7102.0,724.0,409.0
1.0,1.28,750.0,16714.0,16722.0,10333.0,1416.0,276.0
0.0,5.92,748.0,1508.0,6774.0,22408.0,1453.0,533.0
1.0,5.9,745.0,11249.0,16177.0,24177.0,893.0,639.0
0.0,0.72,746.0,17791.0,18885.0,10039.0,1589.0,275.0
0.0,1.89,749.0,4811.0,16995.0,16389.0,2593.0,363.0
1.0,2.87,746.0,7564.0,7900.0,8565.0,1190.0,1024.0
1.0,1.28,749.0,4258.0,3720.0,6028.0,1784.0,429.0
0.0,1.75,746.0,17876.0,16180.0,9014.0,1177.0,264.0
0.0,1.07,751.0,4136.0,16425.0,10378.0,1491.0,278.0
1.0,3.75,743.0,4809.0,3189.0,1557.0,1236.0,1024.0
0.0,1.04,745.0,12981.0,18655.0,16214.0,607.0,498.0
1.0,6.22,747.0,10018.0,18216.0,17518.0,998.0,413.0
0.0,0.65,746.0,9555.0,16816.0,13316.0,3370.0,296.0
1.0,6.59,749.0,11439.0,16485.0,6648.0,1136.0,1024.0
1.0,3.19,746.0,11750.0,11764.0,9238.0,1028.0,1024.0
0.0,1.21,745.0,4224.0,10760.0,15409.0,1544.0,371.0
1.0,2.51,746.0,235.0,16929.0,15114.0,894.0,701.0
0.0,1.03,745.0,8536.0,652.0,12039.0,859.0,367.0
0.0,2.69,747.0,19030.0,15873.0,10323.0,1056.0,352.0
1.0,2.13,748.0,7338.0,3594.0,7088.0,971.0,1024.0
1.0,6.71,749.0,6025.0,11127.0,4041.0,1089.0,1024.0
0.0,2.58,751.0,3764.0,15546.0,7025.0,759.0,374.0
1.0,5.39,741.0,657.0,1205.0,1948.0,968.0,1024.0
1.0,3.67,741.0,7967.0,6014.0,5876.0,1142.0,1024.0
0.0,1.15,749.0,16924.0,17407.0,10118.0,1252.0,260.0
1.0,6.44,746.0,7811.0,16074.0,6894.0,4412.0,1025.0
0.0,1.7,748.0,14900.0,18308.0,15378.0,2103.0,341.0
0.0,0.76,750.0,19561.0,19508.0,11235.0,2718.0,291.0
1.0,0.59,750.0,17800.0,16928.0,10819.0,1340.0,272.0
1.0,5.68,748.0,4915.0,7864.0,14627.0,901.0,590.0
0.0,3.69,747.0,9824.0,11050.0,11603.0,789.0,440.0
0.0,3.45,745.0,11099.0,17786.0,21493.0,1192.0,805.0
1.0,9.04,748.0,2608.0,7144.0,1922.0,1199.0,1024.0
0.0,4.34,748.0,11840.0,10594.0,23784.0,903.0,598.0
1.0,6.51,743.0,1876.0,4308.0,2944.0,1302.0,1024.0
1.0,0.67,745.0,8928.0,16889.0,10443.0,904.0,309.0
0.0,5.36,747.0,12395.0,16824.0,21436.0,1588.0,566.0
0.0,5.39,744.0,3016.0,15812.0,18290.0,1740.0,499.0
0.0,3.32,746.0,11327.0,2395.0,9743.0,783.0,644.0
0.0,2.05,746.0,16578.0,14308.0,12991.0,1530.0,362.0
1.0,6.14,750.0,5600.0,17004.0,6359.0,1767.0,353.0
0.0,2.4,747.0,13093.0,15420.0,10026.0,676.0,420.0
1.0,6.35,740.0,604.0,1306.0,314.0,780.0,544.0
0.0,2.83,747.0,6488.0,5583.0,6134.0,841.0,541.0
0.0,4.1,746.0,14415.0,18078.0,9624.0,959.0,812.0
1.0,3.57,746.0,8065.0,16782.0,7386.0,1382.0,572.0
0.0,5.0,745.0,5803.0,13922.0,15771.0,1654.0,521.0
0.0,6.58,747.0,5288.0,3090.0,9421.0,1849.0,378.0
0.0,2.05,746.0,6175.0,12869.0,8293.0,1296.0,287.0
0.0,3.67,751.0,4529.0,17355.0,11239.0,898.0,661.0
1.0,2.69,743.0,7723.0,15916.0,15876.0,901.0,899.0
0.0,1.86,751.0,4344.0,16565.0,13299.0,1248.0,319.0
0.0,2.49,745.0,6154.0,18189.0,6388.0,1044.0,272.0
0.0,0.86,744.0,15644.0,17004.0,9521.0,824.0,260.0
0.0,3.04,751.0,7034.0,16601.0,10222.0,831.0,432.0
0.0,5.8,751.0,16430.0,17455.0,16582.0,1497.0,454.0
1.0,0.81,746.0,15106.0,17947.0,8330.0,803.0,283.0
0.0,5.03,750.0,7568.0,17906.0,11319.0,1001.0,728.0
1.0,5.89,730.0,1442.0,2283.0,838.0,1014.0,832.0
1.0,9.72,740.0,58.0,4042.0,3677.0,1134.0,1024.0
1.0,8.07,735.0,1266.0,4130.0,7908.0,1135.0,1024.0
1.0,1.4,748.0,5366.0,7140.0,7120.0,1922.0,280.0
1.0,5.85,745.0,2926.0,2950.0,733.0,1010.0,736.0
0.0,5.51,749.0,10879.0,18616.0,9330.0,964.0,801.0
1.0,6.64,745.0,5262.0,7936.0,4395.0,1084.0,1024.0
1.0,8.89,748.0,6193.0,8631.0,7965.0,1114.0,1024.0
0.0,1.47,746.0,8558.0,10480.0,14975.0,797.0,525.0
1.0,7.08,744.0,5491.0,3865.0,9697.0,1077.0,1024.0
1.0,4.25,741.0,1043.0,1427.0,940.0,1192.0,1024.0
0.0,3.41,748.0,2455.0,4062.0,13055.0,1598.0,400.0
1.0,7.72,740.0,2911.0,1948.0,1810.0,1130.0,1024.0
0.0,3.56,744.0,3542.0,18091.0,10394.0,718.0,581.0
0.0,2.55,747.0,16548.0,18053.0,10822.0,1857.0,273.0
0.0,1.57,750.0,16551.0,18056.0,12893.0,1383.0,330.0
1.0,5.62,747.0,8946.0,16571.0,6634.0,1240.0,1024.0
0.0,1.08,750.0,9665.0,7470.0,15926.0,2079.0,348.0
0.0,2.97,746.0,1932.0,11401.0,12027.0,773.0,464.0
1.0,1.63,746.0,1267.0,8774.0,12487.0,1138.0,897.0
1.0,3.77,744.0,4402.0,4082.0,2556.0,1375.0,1024.0
0.0,5.44,746.0,9971.0,18497.0,7264.0,1700.0,379.0
0.0,0.73,746.0,17110.0,19160.0,15181.0,2957.0,290.0
0.0,0.69,748.0,7122.0,4357.0,10137.0,829.0,334.0
0.0,1.36,748.0,6237.0,2662.0,13142.0,2009.0,308.0
0.0,5.38,744.0,18526.0,8709.0,10749.0,895.0,744.0
1.0,1.7,742.0,5278.0,8367.0,5090.0,1123.0,1024.0
0.0,2.97,750.0,12497.0,17916.0,14481.0,899.0,753.0
1.0,2.64,747.0,4553.0,2746.0,4999.0,1075.0,1024.0
1.0,4.07,739.0,948.0,4303.0,9503.0,1182.0,1024.0
0.0,1.22,749.0,4471.0,19005.0,12123.0,2039.0,293.0
0.0,1.71,745.0,7379.0,16864.0,12336.0,1568.0,301.0
1.0,6.26,748.0,8582.0,16492.0,6123.0,741.0,279.0
1.0,1.79,745.0,6643.0,16628.0,7544.0,2039.0,495.0
1.0,6.75,746.0,12911.0,10908.0,7451.0,1134.0,1024.0
1.0,3.77,741.0,2393.0,2761.0,9091.0,717.0,401.0
1.0,3.96,743.0,3370.0,2522.0,2006.0,1366.0,960.0
0.0,2.71,750.0,18178.0,19553.0,16306.0,1275.0,384.0
1.0,8.2,742.0,4131.0,3245.0,11372.0,1190.0,1024.0
1.0,2.25,738.0,2861.0,2855.0,6879.0,671.0,462.0
1.0,7.77,743.0,5716.0,5065.0,2712.0,1128.0,1024.0
1.0,4.08,743.0,2792.0,8485.0,3253.0,1096.0,1024.0
0.0,0.91,745.0,14043.0,17949.0,9771.0,1441.0,268.0
0.0,1.43,745.0,7026.0,16525.0,9233.0,1039.0,315.0
0.0,3.16,750.0,2381.0,4805.0,5422.0,862.0,383.0
1.0,3.18,747.0,16168.0,15195.0,14197.0,1127.0,1024.0
0.0,2.14,744.0,10509.0,16649.0,7980.0,1100.0,294.0
1.0,9.06,729.0,845.0,1412.0,1706.0,954.0,1025.0
1.0,5.68,740.0,3469.0,3358.0,13697.0,948.0,501.0
0.0,2.39,748.0,9316.0,12153.0,9237.0,1407.0,278.0
1.0,8.56,737.0,1423.0,2843.0,5586.0,1076.0,1025.0
0.0,1.19,751.0,16954.0,14807.0,16542.0,666.0,465.0
1.0,4.72,747.0,14734.0,12668.0,6378.0,1134.0,1024.0
0.0,1.14,744.0,17650.0,20268.0,12052.0,1047.0,308.0
0.0,5.15,750.0,10213.0,17245.0,6265.0,964.0,289.0
0.0,2.08,748.0,12460.0,19517.0,9451.0,1681.0,378.0
0.0,0.52,750.0,19614.0,19384.0,12692.0,2958.0,288.0
0.0,1.84,745.0,3646.0,16567.0,12866.0,814.0,418.0
0.0,1.47,748.0,16355.0,18374.0,10798.0,1684.0,282.0
1.0,7.86,740.0,4914.0,3724.0,5802.0,1253.0,1025.0
0.0,2.61,751.0,12333.0,17811.0,7166.0,1037.0,271.0
1.0,9.17,735.0,2123.0,2157.0,4005.0,1183.0,1025.0
0.0,2.2,750.0,9369.0,17032.0,5932.0,1804.0,272.0
0.0,0.67,749.0,17547.0,17013.0,10850.0,3148.0,268.0
0.0,2.96,749.0,19788.0,18284.0,9852.0,1626.0,289.0
1.0,8.89,747.0,10323.0,15907.0,21530.0,911.0,894.0
1.0,6.81,740.0,911.0,3287.0,6517.0,1026.0,1025.0
1.0,1.17,748.0,5775.0,7908.0,12698.0,1168.0,511.0
1.0,8.77,744.0,7284.0,7087.0,9498.0,668.0,490.0
0.0,1.48,746.0,6275.0,9429.0,7257.0,1751.0,265.0
0.0,4.27,750.0,7159.0,19719.0,14551.0,1015.0,481.0
0.0,4.57,749.0,16687.0,20288.0,10738.0,1379.0,318.0
0.0,1.77,746.0,16819.0,16093.0,11656.0,1800.0,271.0
1.0,5.09,733.0,959.0,2711.0,1992.0,1200.0,1024.0
1.0,5.24,727.0,837.0,1021.0,7379.0,1017.0,868.0
0.0,4.95,745.0,11202.0,10240.0,19533.0,2078.0,615.0
0.0,4.03,745.0,6698.0,12423.0,22532.0,2122.0,545.0
0.0,1.82,748.0,10877.0,16710.0,18462.0,2501.0,345.0
1.0,2.12,721.0,1639.0,1539.0,1360.0,1332.0,1024.0
1.0,8.63,747.0,3790.0,4100.0,11417.0,838.0,782.0
1.0,7.75,743.0,11886.0,11800.0,18526.0,903.0,697.0
1.0,4.76,740.0,1994.0,3594.0,2871.0,1206.0,1024.0
0.0,0.41,749.0,17767.0,18204.0,11958.0,3053.0,268.0
0.0,1.87,751.0,15598.0,18682.0,8635.0,1126.0,278.0
0.0,2.62,749.0,17415.0,17944.0,9338.0,801.0,283.0
0.0,2.78,745.0,10542.0,16105.0,16081.0,1273.0,371.0
1.0,3.51,748.0,1833.0,6770.0,3931.0,1296.0,1024.0
0.0,5.27,749.0,12768.0,20035.0,14160.0,892.0,590.0
1.0,5.69,745.0,4608.0,6897.0,3656.0,1299.0,1024.0
1.0,1.62,743.0,4389.0,10234.0,9051.0,966.0,505.0
0.0,1.12,745.0,18256.0,17629.0,10679.0,2983.0,268.0
0.0,5.23,748.0,5412.0,5766.0,9531.0,1141.0,334.0
1.0,5.8,744.0,6206.0,5421.0,6100.0,959.0,1024.0
1.0,3.85,747.0,6806.0,5324.0,5338.0,1128.0,1024.0
0.0,1.88,748.0,17297.0,20202.0,18254.0,1936.0,398.0
0.0,0.4,748.0,16598.0,17352.0,11004.0,2509.0,272.0
0.0,1.95,747.0,2283.0,6159.0,13224.0,908.0,350.0
0.0,2.94,747.0,17259.0,18110.0,12518.0,2077.0,341.0
0.0,0.88,745.0,12595.0,9086.0,15703.0,2664.0,298.0
0.0,2.03,748.0,11816.0,13234.0,17643.0,1524.0,425.0
1.0,3.9,741.0,2807.0,1241.0,4279.0,1120.0,1024.0
1.0,9.34,744.0,5307.0,3223.0,8760.0,1085.0,1025.0
0.0,1.99,745.0,12250.0,17923.0,16831.0,1090.0,518.0
0.0,1.61,748.0,12812.0,2354.0,6267.0,845.0,332.0
1.0,4.19,747.0,7827.0,2712.0,12709.0,728.0,595.0
0.0,1.66,744.0,12876.0,17735.0,9548.0,1245.0,268.0
0.0,1.75,750.0,4684.0,18922.0,12071.0,960.0,379.0
0.0,1.61,750.0,5437.0,17132.0,9051.0,1356.0,264.0
0.0,1.57,749.0,5884.0,19082.0,11481.0,2666.0,288.0
1.0,3.12,747.0,8196.0,14313.0,11552.0,1065.0,1024.0
1.0,4.3,749.0,17083.0,13907.0,10706.0,1073.0,864.0
1.0,5.9,742.0,3102.0,2897.0,2797.0,1194.0,1024.0
1.0,0.67,750.0,11289.0,5198.0,6569.0,1863.0,316.0
0.0,7.0,748.0,5686.0,11784.0,5027.0,1036.0,1024.0
1.0,5.15,744.0,2818.0,2886.0,862.0,1188.0,928.0
0.0,2.21,749.0,1040.0,11554.0,13278.0,1199.0,359.0
0.0,4.62,749.0,12877.0,11767.0,9975.0,972.0,463.0
0.0,1.79,747.0,2586.0,1849.0,6443.0,836.0,367.0
0.0,0.75,746.0,17433.0,19931.0,13886.0,1924.0,309.0
0.0,4.88,744.0,5570.0,11544.0,10869.0,890.0,500.0
1.0,6.09,747.0,12267.0,17573.0,11232.0,1455.0,299.0
1.0,7.5,745.0,4886.0,610.0,12032.0,1009.0,879.0
0.0,0.72,750.0,16635.0,18852.0,13615.0,1379.0,303.0
1.0,8.05,732.0,1242.0,4326.0,12301.0,1177.0,1025.0
1.0,1.24,743.0,2490.0,8169.0,9066.0,726.0,532.0
1.0,8.4,743.0,2614.0,8774.0,6982.0,1026.0,1025.0
1.0,3.52,742.0,12108.0,7293.0,13507.0,1028.0,1024.0
0.0,0.84,748.0,6955.0,12229.0,12683.0,2180.0,283.0
1.0,4.22,748.0,16812.0,15706.0,8092.0,714.0,507.0
1.0,6.65,748.0,6853.0,8309.0,21987.0,1096.0,789.0
0.0,0.74,746.0,15545.0,18831.0,14998.0,1510.0,309.0
0.0,0.45,745.0,16664.0,16752.0,12797.0,2512.0,271.0
0.0,0.52,743.0,12555.0,3249.0,12854.0,748.0,428.0
0.0,1.19,745.0,13197.0,16666.0,11177.0,1429.0,280.0
1.0,3.24,748.0,5987.0,17048.0,5745.0,1822.0,377.0
0.0,2.02,749.0,9365.0,17284.0,8931.0,1967.0,262.0
1.0,5.5,743.0,1388.0,2376.0,1601.0,1203.0,1024.0
0.0,3.99,745.0,9926.0,17307.0,8612.0,1366.0,343.0
1.0,3.27,742.0,7236.0,1753.0,6337.0,1208.0,1024.0
0.0,1.47,748.0,16280.0,17408.0,9880.0,1775.0,262.0
1.0,6.95,748.0,208.0,6637.0,1993.0,1009.0,1024.0
1.0,3.06,749.0,10898.0,17107.0,23224.0,1081.0,929.0
0.0,5.93,743.0,777.0,13160.0,22729.0,1606.0,543.0
0.0,1.26,747.0,18656.0,18273.0,11549.0,1339.0,288.0
1.0,5.57,747.0,1245.0,4537.0,15962.0,770.0,684.0
1.0,10.82,746.0,3483.0,2196.0,2464.0,1084.0,1025.0
1.0,3.23,749.0,6345.0,11149.0,8488.0,1144.0,1024.0
0.0,1.15,744.0,11638.0,19918.0,13716.0,950.0,321.0
0.0,2.45,749.0,3790.0,18049.0,10578.0,1241.0,272.0
1.0,12.05,733.0,974.0,2388.0,811.0,1685.0,1024.0
0.0,1.37,749.0,17550.0,16928.0,9382.0,1337.0,261.0
0.0,3.23,746.0,10942.0,10397.0,10264.0,1442.0,305.0
1.0,1.63,746.0,8336.0,15057.0,8623.0,1292.0,1024.0
1.0,2.66,741.0,816.0,1542.0,1670.0,1191.0,1024.0
1.0,10.19,744.0,9258.0,6651.0,12459.0,1184.0,1024.0
1.0,6.16,750.0,6846.0,14939.0,19549.0,835.0,708.0
1.0,5.89,747.0,703.0,2839.0,3055.0,1134.0,1024.0
1.0,5.25,744.0,3945.0,6041.0,1799.0,1191.0,1024.0
1.0,6.27,736.0,1046.0,1923.0,1162.0,1034.0,960.0
1.0,5.87,738.0,3704.0,4904.0,1968.0,1200.0,1024.0
0.0,0.73,745.0,17446.0,17850.0,9586.0,1821.0,266.0
0.0,3.33,743.0,11726.0,16541.0,6426.0,759.0,354.0
0.0,4.62,748.0,8901.0,16522.0,6737.0,1400.0,265.0
0.0,4.02,748.0,14823.0,8398.0,15017.0,1428.0,444.0
1.0,6.48,742.0,1079.0,2553.0,1614.0,1026.0,1024.0
0.0,2.24,747.0,4251.0,11738.0,13302.0,2638.0,323.0
0.0,2.03,749.0,5451.0,7155.0,9863.0,1064.0,311.0
1.0,7.29,749.0,9845.0,13192.0,12171.0,1734.0,307.0
1.0,5.09,748.0,5466.0,6526.0,1395.0,1246.0,1024.0
0.0,1.26,748.0,8845.0,11440.0,13991.0,1160.0,349.0
1.0,2.81,744.0,13506.0,3839.0,6595.0,1022.0,1024.0
1.0,3.82,732.0,1909.0,1488.0,1338.0,1241.0,1024.0
0.0,1.95,748.0,12405.0,16627.0,6465.0,1088.0,282.0
1.0,4.66,748.0,2054.0,6538.0,2935.0,1201.0,1024.0
1.0,9.13,741.0,1223.0,2307.0,8728.0,1130.0,1025.0
0.0,5.86,747.0,16795.0,17387.0,14058.0,1643.0,417.0
0.0,1.78,747.0,10883.0,4101.0,9204.0,1452.0,284.0
1.0,8.66,745.0,9202.0,9853.0,14954.0,951.0,619.0
0.0,1.13,747.0,19636.0,19096.0,13260.0,1808.0,292.0
0.0,5.1,743.0,14690.0,15734.0,13631.0,1182.0,865.0
0.0,0.8,749.0,7088.0,19141.0,11702.0,1998.0,278.0
1.0,3.41,743.0,6987.0,3520.0,6889.0,1085.0,1024.0
1.0,7.96,747.0,3982.0,13541.0,23985.0,968.0,959.0
1.0,5.01,738.0,1978.0,4071.0,7650.0,1149.0,1024.0
0.0,4.76,751.0,9957.0,10586.0,9394.0,776.0,533.0
1.0,6.06,741.0,2233.0,2333.0,4762.0,1016.0,1024.0
1.0,1.98,747.0,4374.0,6321.0,7807.0,671.0,437.0
0.0,2.77,744.0,8673.0,15146.0,15093.0,1135.0,389.0
0.0,2.91,750.0,6458.0,10430.0,13628.0,2467.0,339.0
0.0,3.27,748.0,15455.0,17449.0,8231.0,1763.0,361.0
1.0,4.81,740.0,1029.0,2164.0,2449.0,1085.0,1024.0
1.0,1.59,751.0,2941.0,17151.0,9666.0,824.0,517.0
1.0,3.45,742.0,340.0,5092.0,4047.0,1080.0,1024.0
1.0,3.64,745.0,2097.0,1506.0,3855.0,1317.0,1024.0
0.0,2.05,751.0,4485.0,11031.0,10025.0,1453.0,294.0
0.0,0.97,751.0,16777.0,3764.0,13300.0,2005.0,314.0
1.0,6.84,746.0,5034.0,10525.0,19513.0,1092.0,743.0
0.0,1.05,749.0,10825.0,9315.0,16869.0,1821.0,363.0
0.0,0.75,749.0,17903.0,17858.0,10547.0,1586.0,264.0
1.0,4.26,746.0,130.0,12620.0,4449.0,966.0,1024.0
1.0,4.16,748.0,3492.0,4301.0,1515.0,1260.0,1024.0
0.0,4.28,751.0,10677.0,19915.0,8555.0,870.0,480.0
1.0,8.92,744.0,1954.0,3507.0,9435.0,1189.0,1024.0
0.0,1.4,747.0,8350.0,8907.0,14993.0,2865.0,327.0
0.0,3.75,747.0,12471.0,19223.0,8127.0,1010.0,371.0
1.0,1.53,749.0,1776.0,6972.0,10863.0,959.0,547.0
1.0,1.21,749.0,13635.0,17154.0,6533.0,775.0,276.0
1.0,9.27,744.0,1180.0,14507.0,16490.0,1190.0,1024.0
1.0,5.21,739.0,1130.0,4404.0,1652.0,1086.0,1024.0
0.0,4.11,747.0,9148.0,17568.0,6972.0,1454.0,342.0
1.0,1.92,751.0,13421.0,18456.0,6972.0,2399.0,449.0
0.0,5.05,746.0,4830.0,17166.0,6234.0,1007.0,321.0
1.0,4.45,750.0,64.0,9300.0,4846.0,1029.0,1024.0
0.0,2.7,747.0,13080.0,6208.0,10357.0,1205.0,312.0
1.0,4.45,746.0,5882.0,10352.0,8784.0,1135.0,1024.0
1.0,9.12,731.0,1529.0,2173.0,3528.0,1080.0,1025.0
1.0,5.74,734.0,1027.0,1524.0,414.0,901.0,704.0
0.0,5.08,749.0,11683.0,17052.0,13081.0,957.0,700.0
0.0,5.36,749.0,5681.0,7689.0,19000.0,1900.0,518.0
1.0,6.6,743.0,5402.0,5897.0,2187.0,1141.0,1024.0
1.0,1.52,746.0,8319.0,9677.0,13307.0,1000.0,522.0
0.0,2.67,747.0,8464.0,17127.0,5553.0,1034.0,265.0
1.0,2.05,745.0,8305.0,7066.0,9520.0,4446.0,1024.0
1.0,1.67,745.0,8311.0,17573.0,7804.0,1016.0,643.0
0.0,4.65,744.0,11181.0,6659.0,36245.0,1395.0,719.0
1.0,1.33,748.0,11274.0,15704.0,14008.0,1887.0,728.0
1.0,5.29,744.0,4576.0,615.0,16855.0,890.0,714.0
1.0,3.9,745.0,198.0,8953.0,11165.0,786.0,609.0
1.0,3.42,740.0,1465.0,4249.0,3527.0,970.0,1024.0
1.0,4.65,746.0,10304.0,13895.0,10056.0,1017.0,793.0
0.0,2.0,744.0,16373.0,10706.0,12551.0,2281.0,282.0
1.0,4.69,726.0,1185.0,2811.0,5142.0,1303.0,1024.0
1.0,2.61,749.0,3173.0,13254.0,12513.0,1139.0,1024.0
1.0,6.15,746.0,4865.0,8633.0,2223.0,3308.0,1024.0
1.0,4.85,731.0,2073.0,2142.0,3812.0,1080.0,1024.0
0.0,2.52,748.0,1588.0,15700.0,13414.0,1217.0,448.0
1.0,2.05,748.0,12193.0,10846.0,7901.0,1091.0,1024.0
0.0,3.89,747.0,6087.0,16914.0,6704.0,722.0,373.0
0.0,2.33,746.0,14097.0,13483.0,11815.0,2205.0,290.0
0.0,5.75,746.0,7615.0,18602.0,7214.0,1373.0,280.0
1.0,7.45,742.0,1009.0,5438.0,1755.0,1240.0,1024.0
0.0,3.26,749.0,14641.0,14399.0,15490.0,1057.0,371.0
0.0,1.03,743.0,3217.0,18417.0,11003.0,2548.0,272.0
0.0,0.97,749.0,16306.0,17929.0,9963.0,2999.0,262.0
0.0,0.83,747.0,18562.0,17504.0,11410.0,2641.0,271.0
1.0,5.91,745.0,4297.0,13393.0,26241.0,1126.0,908.0
0.0,4.94,744.0,8699.0,17622.0,11216.0,1025.0,635.0
1.0,4.98,740.0,3252.0,3462.0,1506.0,1184.0,992.0
1.0,1.14,748.0,17869.0,19788.0,9648.0,1307.0,292.0
0.0,1.51,747.0,14573.0,16089.0,11559.0,1360.0,310.0
0.0,2.51,750.0,6378.0,20192.0,12048.0,908.0,431.0
0.0,2.2,751.0,15294.0,16014.0,15627.0,1258.0,376.0
0.0,1.47,751.0,5450.0,4303.0,8856.0,1241.0,279.0
1.0,7.22,742.0,2859.0,3594.0,13695.0,1087.0,1024.0
1.0,1.47,746.0,7325.0,4477.0,10548.0,1012.0,541.0
1.0,3.07,737.0,1718.0,3819.0,737.0,1011.0,960.0
0.0,0.79,746.0,6681.0,6883.0,12149.0,3033.0,272.0
0.0,4.64,748.0,2405.0,6675.0,14285.0,1866.0,371.0
1.0,6.22,740.0,376.0,1255.0,8322.0,1080.0,1024.0
1.0,8.08,750.0,6279.0,7752.0,10225.0,894.0,464.0
1.0,5.29,748.0,2544.0,4616.0,1407.0,1024.0,1024.0
1.0,3.1,744.0,13195.0,13256.0,7942.0,1022.0,1024.0
0.0,3.98,744.0,5822.0,16260.0,7835.0,1010.0,609.0
1.0,0.62,744.0,17981.0,18146.0,10373.0,2125.0,264.0
0.0,3.17,744.0,5431.0,17376.0,9860.0,682.0,431.0
1.0,4.29,740.0,3817.0,2683.0,11494.0,1151.0,1024.0
0.0,2.72,751.0,12329.0,19521.0,11709.0,1092.0,340.0
1.0,3.15,743.0,8101.0,15347.0,8130.0,1070.0,1024.0
0.0,2.08,744.0,14328.0,17944.0,12388.0,1542.0,318.0
1.0,3.12,742.0,1578.0,1634.0,3341.0,1188.0,1024.0
1.0,0.99,749.0,16104.0,5140.0,8561.0,1760.0,295.0
0.0,3.84,744.0,11739.0,17832.0,6475.0,1446.0,294.0
1.0,0.99,749.0,7780.0,17238.0,6860.0,802.0,309.0
1.0,6.81,740.0,1690.0,2090.0,15574.0,1022.0,717.0
1.0,2.31,746.0,16291.0,17372.0,12011.0,825.0,570.0
1.0,7.81,748.0,6384.0,16903.0,12524.0,1145.0,361.0
0.0,4.39,748.0,10844.0,4293.0,13346.0,824.0,409.0
1.0,6.19,746.0,3827.0,3973.0,3711.0,1248.0,1024.0
1.0,5.42,741.0,3210.0,3320.0,7372.0,1026.0,1024.0
1.0,8.53,743.0,316.0,3650.0,13315.0,900.0,910.0
1.0,1.37,747.0,11391.0,9171.0,11222.0,1071.0,1024.0
0.0,4.01,747.0,2618.0,18972.0,14848.0,1124.0,591.0
0.0,5.46,744.0,6311.0,19338.0,24091.0,1082.0,597.0
0.0,1.41,747.0,16331.0,18570.0,10459.0,962.0,271.0
0.0,0.78,745.0,18404.0,17473.0,13290.0,2810.0,283.0
1.0,8.62,728.0,857.0,1253.0,2881.0,1087.0,1024.0
0.0,3.69,745.0,8904.0,16437.0,8161.0,1012.0,511.0
1.0,4.7,742.0,4134.0,4523.0,7843.0,1305.0,1024.0
1.0,5.77,749.0,10472.0,20082.0,10261.0,1189.0,738.0
1.0,1.53,751.0,7488.0,17273.0,6153.0,1877.0,420.0
1.0,6.06,748.0,2785.0,3557.0,534.0,2631.0,800.0
1.0,1.67,746.0,14101.0,17055.0,6979.0,845.0,332.0
0.0,4.83,751.0,13182.0,3917.0,15398.0,951.0,534.0
1.0,7.26,739.0,1151.0,1379.0,8079.0,1032.0,1024.0
1.0,6.22,745.0,10042.0,17027.0,10227.0,814.0,412.0
1.0,5.17,743.0,4495.0,3764.0,2308.0,1136.0,1024.0
1.0,6.01,747.0,7655.0,8459.0,2334.0,1793.0,1024.0
0.0,1.5,750.0,14843.0,17274.0,9310.0,861.0,288.0
0.0,5.29,751.0,13713.0,17628.0,8521.0,687.0,430.0
1.0,5.72,734.0,2438.0,2197.0,2954.0,1189.0,1024.0
1.0,5.54,746.0,17492.0,12061.0,8192.0,1775.0,507.0
1.0,1.26,751.0,8501.0,18258.0,8377.0,730.0,621.0
0.0,1.08,750.0,11601.0,18997.0,13905.0,1035.0,388.0
1.0,2.67,746.0,7536.0,3361.0,8446.0,1072.0,1024.0
0.0,2.55,747.0,9367.0,15588.0,16236.0,793.0,683.0
0.0,1.37,751.0,10199.0,18055.0,12520.0,1886.0,290.0
0.0,1.42,748.0,1943.0,18970.0,12578.0,3419.0,295.0
1.0,3.02,744.0,1779.0,1464.0,2435.0,1255.0,1024.0
1.0,8.92,742.0,1343.0,1558.0,5195.0,1136.0,1024.0
1.0,8.76,747.0,2765.0,11239.0,10156.0,840.0,561.0
0.0,3.04,746.0,2717.0,13707.0,10076.0,721.0,336.0
0.0,2.59,750.0,4641.0,17482.0,11207.0,2566.0,266.0
1.0,1.17,747.0,3855.0,5273.0,10414.0,1031.0,849.0
0.0,4.74,743.0,12491.0,15321.0,10294.0,957.0,509.0
1.0,2.31,719.0,3185.0,2452.0,871.0,1128.0,992.0
1.0,6.33,744.0,5348.0,9117.0,1936.0,956.0,1024.0
0.0,2.61,746.0,7752.0,16940.0,10801.0,764.0,377.0
1.0,1.37,746.0,13542.0,18769.0,6818.0,867.0,280.0
0.0,2.36,751.0,12345.0,17244.0,7349.0,829.0,290.0
1.0,1.09,751.0,7243.0,17069.0,8508.0,997.0,267.0
0.0,1.68,748.0,15863.0,5539.0,12306.0,1669.0,301.0
1.0,1.73,744.0,8983.0,18667.0,6248.0,1974.0,536.0
0.0,1.78,747.0,4033.0,8654.0,10045.0,1856.0,264.0
1.0,6.17,742.0,1243.0,1123.0,895.0,1082.0,896.0
0.0,0.77,745.0,19467.0,18855.0,11447.0,1711.0,284.0
1.0,4.06,744.0,4491.0,11054.0,6489.0,1081.0,1024.0
1.0,5.16,727.0,676.0,1249.0,3429.0,1088.0,1025.0
0.0,0.22,751.0,15999.0,20151.0,13203.0,2040.0,307.0
